Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Luken Baker","ARI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225469,0.10187,0.26488,0.384588,0.306521,0.415296,0.313514,0.721817,0.189827,2.28435,0.270719,,-0.00156253,0.11853,0.000372731,99.3682,-0.00156253,-0.0178238,-0.0023113323841243982,-0.01782381348311901,0.00134388,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luken Baker","21497",663609
"David Bañuelos","MIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204649,0.0796667,0.328208,0.242733,0.275143,0.337305,0.271209,0.612448,0.132656,3.38601,0.286476,,-0.00128497,0.0841824,-0.0339753,70.6114,-0.00128497,0.014259,-0.03592286317143589,0.01425904966890812,0.00130495,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"David Banuelos","23250",675915
"Marco Luciano","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210654,0.113666,0.3213,0.35377,0.302455,0.372113,0.29794,0.674567,0.161458,3.33696,0.28501,,-0.00189869,0.105886,-0.0122716,90.9121,-0.00189869,-0.0106943,-0.012609869707375765,-0.010694287717342377,0.00113712,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
"Mike Ford",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226135,0.0959476,0.257267,0.37295,0.307141,0.387168,0.304833,0.694309,0.161032,3.2501,0.276558,,-0.00102953,0.111482,-0.00667586,93.7737,-0.00102953,-0.0178238,-0.00836800504475832,-0.01782381348311901,0.00084168,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mike Ford","15585",645801
"Trenton Brooks",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.217269,0.106876,0.21095,0.506642,0.30464,0.340475,0.288318,0.645115,0.123206,2.87059,0.258206,,-0.000566834,0.0980735,-0.0200842,86.8309,-0.000566834,-0.01072,-0.01617494213860482,-0.010719954036176205,0.000652278,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Trenton Brooks","19384",670092
"Nick Senzel","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215626,0.0823659,0.226251,0.364047,0.286049,0.341533,0.278278,0.627582,0.125907,3.14575,0.257474,,-0.00130062,0.0899224,-0.0282353,76.724,-0.00130062,0.000712953,-0.028887503664009273,0.0007129529840312898,0.000521353,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nick Senzel","19293",669222
"Juan Yepez","TOR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.239692,0.0723453,0.179557,0.40291,0.298548,0.38954,0.30015,0.688088,0.149848,2.12228,0.265341,,-0.00172465,0.10768,-0.010478,91.2174,-0.00172465,-0.0178238,-0.012133829644881189,-0.01782381348311901,0.00033892,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Yepez","18400",660766
"Jon Singleton",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.209271,0.120549,0.287658,0.419068,0.304688,0.365344,0.297029,0.670032,0.156073,1.96391,0.266847,,-0.00197632,0.105146,-0.0130113,89.7316,-0.00197632,-0.0178238,-0.014078851323574781,-0.01782381348311901,0.000257389,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jon Singleton","10441",572138
"Joey Meneses","ATH",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.247801,0.0558144,0.205198,0.272003,0.29409,0.388573,0.296964,0.682662,0.140771,2.26598,0.291395,,-0.00144985,0.105093,-0.0130647,88.7068,-0.00144985,-0.0178238,-0.01479736971668899,-0.01782381348311901,0.000125141,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Joey Meneses","14366",608841
"DJ Stewart",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204496,0.107379,0.276699,0.38807,0.302891,0.345268,0.290231,0.648158,0.140772,2.78653,0.260147,,-0.00121755,0.0996265,-0.0185312,82.5191,-0.00121755,-0.0106943,-0.021936091245152056,-0.010694287717342377,0.0000654662,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"DJ Stewart","17766",621466
"Eddie Rosario",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226515,0.0676743,0.247284,0.273671,0.279576,0.374523,0.285007,0.654099,0.148008,4.7375,0.275064,,-0.000178931,0.0953851,-0.0227726,81.5786,-0.000178931,-0.0107217,-0.022012160945450887,-0.010721664875745773,0.0000548823,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Eddie Rosario","12155",592696
"Nick Martini",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218139,0.0895603,0.232486,0.385228,0.302138,0.34399,0.288382,0.646128,0.125851,2.73139,0.267709,,-0.00230209,0.0981253,-0.0200324,82.8115,-0.00230209,-0.0110707,-0.022617392241954803,-0.011070726439356804,0.0000159802,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nick Martini","12005",605361
