Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brock Tibbitts","TOR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.194083,0.0830196,0.300436,0.27633,0.271674,0.291842,0.254424,0.563516,0.0977594,3.35215,0.271272,,-0.000861866,0.0705545,-0.0476032,60.4103,-0.000861866,0.014259,-0.047522907436359674,0.01425904966890812,0.000118122,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brock Tibbitts","sa3025171",801903
"Dylan Fien","ATH",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21134,0.0557878,0.272573,0.204671,0.265951,0.313607,0.257066,0.579558,0.102267,3.10317,0.279723,,-0.00127011,0.0727001,-0.0454576,61.2996,-0.00127011,0.014259,-0.04701056226622313,0.01425904966890812,0.000111807,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Dylan Fien","sa3067509",814504
"Wyatt Hendrie","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198041,0.0857883,0.280974,0.305325,0.279457,0.291867,0.258873,0.571325,0.0938264,4.02958,0.269106,,-0.000282208,0.074167,-0.0439907,61.038,-0.000282208,0.014259,-0.04646028851857409,0.01425904966890812,0.000109373,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Wyatt Hendrie","sa3017163",689134
"Connor Dykstra","SEA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.179098,0.0615789,0.345972,0.177988,0.262228,0.277173,0.245972,0.539401,0.0980755,3.5845,0.268425,,-0.00111876,0.0636928,-0.0544649,60.5163,-0.00111876,0.014259,-0.04765488696284592,0.01425904966890812,0.000104618,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Connor Dykstra","sa3067036",683270
"Jairo Diaz","CHC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204255,0.0772562,0.289463,0.266895,0.270341,0.293838,0.253306,0.564179,0.0895829,3.63337,0.280313,,-0.000297106,0.0696472,-0.0485105,60.9002,-0.000297106,0.014259,-0.04663840649300255,0.01425904966890812,0.000091149,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jairo Diaz","sa3018606",801260
"Tyler Tolve","ATL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198397,0.0569156,0.381989,0.148998,0.250894,0.335647,0.257028,0.586541,0.13725,3.46449,0.298176,,-0.00073229,0.072669,-0.0454887,61.1866,-0.00073229,0.014259,-0.0467341419425793,0.01425904966890812,0.0000813538,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tyler Tolve","sa3016960",681172
"Jesus Alexander","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205361,0.0749288,0.277796,0.269727,0.26806,0.297804,0.253121,0.565864,0.0924428,2.86023,0.276006,,-0.0009859391,0.0694971,-0.0486606,61.3747,-0.0009859391,0.014259,-0.04676490614656359,0.01425904966890812,0.0000782065,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jesus Alexander","sa3021628",808377
"Sir Jamison Jones","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200931,0.0864348,0.29757,0.290468,0.277595,0.315082,0.265368,0.592676,0.114151,2.6815,0.271948,,-0.00108779,0.0794405,-0.0387172,67.391,-0.00108779,0.0072165,-0.03973623807542026,0.007216504774987698,0.0000767864,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Sir Jamison Jones","sa3067322",806550
"Matt Suggs","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.196499,0.0753662,0.314659,0.239517,0.266877,0.306455,0.256393,0.573333,0.109957,3.41142,0.275127,,-0.000910031,0.0721537,-0.046004,61.2429,-0.000910031,0.014259,-0.04684525524498895,0.01425904966890812,0.0000699856,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Matt Suggs","sa3020351",702110
"Sebastián Rivero","LAA",2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.214009,0.0439804,0.241474,0.182133,0.255705,0.32772,0.255768,0.583425,0.113711,3.21941,0.264501,-0.0039534,-0.00877653,0.458535,-0.297675,59.5546,-0.0127299,-0.0268894,-0.317815194837749,0.09811059013009071,0.0000586258,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Sebastian Rivero","21735",665861
